observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0449_observation_02,customer_0449,65.00669900,81.88341700,1,17.40784700,monthly,0
customer_0449_observation_03,customer_0449,67.10046200,78.23996200,0,17.00199300,monthly,0
customer_0449_observation_04,customer_0449,66.84988200,77.63368500,0,17.76769500,monthly,0
customer_0449_observation_05,customer_0449,66.92685900,77.59597900,0,19.49176900,monthly,0
customer_0450_observation_00,customer_0450,67.45906500,71.87473900,1,14.01244900,annual,0
customer_0450_observation_01,customer_0450,69.02940200,70.98201300,1,14.58226300,annual,0
customer_0450_observation_02,customer_0450,67.21613200,74.01892800,2,14.50676200,annual,0
customer_0450_observation_03,customer_0450,68.99927000,71.50905500,3,13.70082100,annual,0
customer_0450_observation_04,customer_0450,69.46900000,69.58597900,1,16.39523100,annual,0
customer_0450_observation_05,customer_0450,69.70524400,72.25676800,2,14.59398700,annual,0
customer_0451_observation_00,customer_0451,13.20830300,51.19784700,2,16.90448900,monthly,0
customer_0451_observation_01,customer_0451,13.16915700,52.81826500,1,16.73476300,monthly,0
customer_0451_observation_02,customer_0451,13.15221400,52.42180000,1,14.89441700,monthly,0
customer_0451_observation_03,customer_0451,14.67322200,52.38092400,1,14.52992000,monthly,0
customer_0451_observation_04,customer_0451,14.00492300,54.03751800,1,14.67449700,monthly,0
customer_0451_observation_05,customer_0451,14.98126800,56.43173700,1,17.17940700,monthly,0
customer_0452_observation_00,customer_0452,45.14800600,105.06228000,1,13.87771500,monthly,0
customer_0452_observation_01,customer_0452,46.51827500,103.98044200,1,12.45060300,monthly,0
customer_0452_observation_02,customer_0452,46.39977300,105.67514900,1,13.04511500,monthly,0
customer_0452_observation_03,customer_0452,47.91930300,99.76563400,1,9.71935500,monthly,0
customer_0452_observation_04,customer_0452,47.45266000,101.51815200,0,12.73535100,monthly,0
customer_0452_observation_05,customer_0452,47.75448900,102.52463500,1,10.65521600,monthly,0
customer_0453_observation_00,customer_0453,32.88156300,57.81117700,2,23.88800000,annual,1
customer_0453_observation_01,customer_0453,33.49832400,55.85892500,2,21.43415400,annual,1
customer_0453_observation_02,customer_0453,33.27333400,55.38537800,1,22.92594600,annual,1
customer_0453_observation_03,customer_0453,35.18509200,58.41564900,3,22.37372900,annual,1
customer_0453_observation_04,customer_0453,34.49288100,59.76854200,2,21.45822000,annual,1
customer_0453_observation_05,customer_0453,35.84479600,56.63085800,2,21.26224200,annual,1
customer_0454_observation_00,customer_0454,8.74046000,95.03955100,1,12.16137500,two_year,0
customer_0454_observation_01,customer_0454,9.70168900,93.75728600,1,12.65027100,two_year,0
customer_0454_observation_02,customer_0454,10.00665700,95.12157700,1,14.14648700,two_year,0
customer_0454_observation_03,customer_0454,11.16768200,93.23695000,0,13.18617800,two_year,0
customer_0454_observation_04,customer_0454,10.93048300,94.35925600,1,15.13706400,two_year,0
customer_0454_observation_05,customer_0454,12.17117400,94.98885300,2,15.14430800,two_year,0
customer_0455_observation_00,customer_0455,24.77076500,106.27887900,2,13.47044200,annual,1
customer_0455_observation_01,customer_0455,25.92851900,105.12974900,2,12.98265900,annual,1
customer_0455_observation_02,customer_0455,24.89057300,104.33562800,2,13.59545600,annual,1
customer_0455_observation_03,customer_0455,25.82497100,102.35113500,2,14.20440200,annual,1
customer_0455_observation_04,customer_0455,26.30041400,108.27675500,2,11.92203900,annual,1
customer_0455_observation_05,customer_0455,28.68290900,104.63231100,2,13.62901500,annual,1
customer_0456_observation_00,customer_0456,28.70742200,48.52928400,1,23.03275500,monthly,0
customer_0456_observation_01,customer_0456,28.25569000,46.58063400,3,25.72429000,monthly,0
customer_0456_observation_02,customer_0456,30.58808500,47.62472500,2,23.06113300,monthly,0
customer_0456_observation_03,customer_0456,30.27401600,48.37727800,1,24.10406200,monthly,0
customer_0456_observation_04,customer_0456,30.26994500,46.38964100,2,22.85701700,monthly,0
customer_0456_observation_05,customer_0456,31.48412700,42.78928400,1,23.96976300,monthly,0
customer_0457_observation_00,customer_0457,40.56162800,69.79720400,2,8.69017800,monthly,0
customer_0457_observation_01,customer_0457,40.63723000,64.94682700,2,7.99287700,monthly,0
customer_0457_observation_02,customer_0457,40.99868500,69.41741600,2,8.36590500,monthly,0
customer_0457_observation_03,customer_0457,41.66523700,71.29139400,2,8.01529000,monthly,0
customer_0457_observation_04,customer_0457,41.81997000,72.41167600,2,7.74317200,monthly,0
customer_0457_observation_05,customer_0457,42.60131500,71.92300800,1,8.31441100,monthly,0
customer_0458_observation_00,customer_0458,68.03915700,71.09012800,6,8.53745300,two_year,1
customer_0458_observation_01,customer_0458,69.30995300,72.01501500,5,9.51093500,two_year,1
customer_0458_observation_02,customer_0458,68.70617000,70.95368500,6,6.86163200,two_year,1
customer_0458_observation_03,customer_0458,69.73869500,69.05921300,5,11.51700800,two_year,1
customer_0458_observation_04,customer_0458,69.51198200,71.01475100,5,10.44853600,two_year,1
customer_0458_observation_05,customer_0458,71.04139800,69.36418000,6,9.51026900,two_year,1
customer_0459_observation_00,customer_0459,9.97380600,54.63128000,4,24.78878800,monthly,0
customer_0459_observation_01,customer_0459,10.45063400,52.17824700,4,26.08000000,monthly,0
customer_0459_observation_02,customer_0459,10.69291000,51.47072600,4,25.00209600,monthly,0
customer_0459_observation_03,customer_0459,10.80784700,55.53868300,4,25.36737700,monthly,0
customer_0459_observation_04,customer_0459,12.95429300,51.73159400,4,24.68334700,monthly,0
customer_0459_observation_05,customer_0459,12.41904300,56.34128600,4,26.48230600,monthly,0
customer_0460_observation_00,customer_0460,37.69861000,60.24034500,4,17.84444600,annual,0
customer_0460_observation_01,customer_0460,37.16183300,57.21949400,4,17.21162000,annual,0
customer_0460_observation_02,customer_0460,40.31490500,60.59502400,4,18.07353300,annual,0
customer_0460_observation_03,customer_0460,39.63284200,58.06496500,3,19.61697800,annual,0
customer_0460_observation_04,customer_0460,40.86645700,60.62722400,5,19.16278300,annual,0
customer_0460_observation_05,customer_0460,40.53533700,60.89151700,4,19.65799200,annual,0
customer_0461_observation_00,customer_0461,6.80437300,83.46716100,0,23.26177700,monthly,0
customer_0461_observation_01,customer_0461,8.25890600,81.15444100,1,21.42489100,monthly,0
customer_0461_observation_02,customer_0461,9.12012100,79.53167500,1,20.96626200,monthly,0
customer_0461_observation_03,customer_0461,9.77632000,79.27259700,0,23.05809500,monthly,0
customer_0461_observation_04,customer_0461,9.09152800,77.45608800,1,22.56804600,monthly,0
customer_0461_observation_05,customer_0461,9.38977200,78.30107200,2,21.42599900,monthly,0
customer_0462_observation_00,customer_0462,21.69871100,61.18104600,1,16.65347200,annual,0
customer_0462_observation_01,customer_0462,22.51959500,59.11200900,1,14.89429200,annual,0
customer_0462_observation_02,customer_0462,22.50339800,61.98508100,0,16.85817700,annual,0
customer_0462_observation_03,customer_0462,22.00426300,59.18937700,0,12.74532600,annual,0
customer_0462_observation_04,customer_0462,22.65911300,54.78452100,1,13.95664000,annual,0
customer_0462_observation_05,customer_0462,21.58584800,58.39364300,1,17.13555100,annual,0
customer_0463_observation_00,customer_0463,28.32603800,39.42213800,3,9.84831300,monthly,1
customer_0463_observation_01,customer_0463,28.22050400,40.29152700,2,8.04423100,monthly,1
customer_0463_observation_02,customer_0463,27.78639700,40.55388700,4,11.34739600,monthly,1
customer_0463_observation_03,customer_0463,28.83020200,34.67245700,3,10.64662400,monthly,1
customer_0463_observation_04,customer_0463,29.55269900,37.87533300,4,8.30582600,monthly,1
customer_0463_observation_05,customer_0463,29.20231400,37.05335300,3,10.48208600,monthly,1
customer_0464_observation_00,customer_0464,51.37954600,72.11073900,2,12.47199400,monthly,0
customer_0464_observation_01,customer_0464,52.59148200,73.51572600,1,15.34916400,monthly,0
customer_0464_observation_02,customer_0464,51.99956100,74.86743800,2,14.89143500,monthly,0
customer_0464_observation_03,customer_0464,52.59776100,73.17035400,2,16.39051300,monthly,0
customer_0464_observation_04,customer_0464,52.79573500,76.47747500,1,14.57611300,monthly,0
customer_0464_observation_05,customer_0464,53.40247100,73.83417100,2,15.95256200,monthly,0
customer_0465_observation_00,customer_0465,70.10349900,84.96795900,1,15.33358900,monthly,0
customer_0465_observation_01,customer_0465,70.64208900,86.48683400,1,15.26833400,monthly,0
customer_0465_observation_02,customer_0465,70.24025900,81.83328800,1,15.76961300,monthly,0
customer_0465_observation_03,customer_0465,70.63342900,76.98755700,0,13.97772800,monthly,0
customer_0465_observation_04,customer_0465,70.66519600,82.62656400,1,15.36086700,monthly,0
customer_0465_observation_05,customer_0465,70.90644800,79.11130300,1,13.32490400,monthly,0
customer_0466_observation_00,customer_0466,15.29721200,60.58606600,3,18.96109400,monthly,1
customer_0466_observation_01,customer_0466,14.14112600,62.90553600,3,16.46158200,monthly,1
customer_0466_observation_02,customer_0466,15.27664500,59.70083000,3,18.63258200,monthly,1
customer_0466_observation_03,customer_0466,15.22845100,61.45584000,3,19.17783100,monthly,1
customer_0466_observation_04,customer_0466,15.03966100,59.84879800,2,16.76256000,monthly,1
customer_0466_observation_05,customer_0466,16.84816800,59.51793800,3,17.74454100,monthly,1
customer_0467_observation_00,customer_0467,70.88840000,59.69869400,1,12.89094200,monthly,0
customer_0467_observation_01,customer_0467,72.11202100,52.91189300,1,12.84972200,monthly,0
customer_0467_observation_02,customer_0467,71.95642700,52.26334900,2,14.58014800,monthly,0
customer_0467_observation_03,customer_0467,71.40757200,51.63452600,1,13.21016700,monthly,0
customer_0467_observation_04,customer_0467,72.11724600,56.02265300,3,11.72617200,monthly,0
customer_0467_observation_05,customer_0467,73.03806600,56.21471400,1,11.37089300,monthly,0
customer_0468_observation_00,customer_0468,61.14223200,91.31760000,3,25.53436300,monthly,1
customer_0468_observation_01,customer_0468,62.89404300,90.51733500,2,25.88339700,monthly,1
customer_0468_observation_02,customer_0468,63.82198900,86.92416100,2,25.47729100,monthly,1
customer_0468_observation_03,customer_0468,64.00034800,88.41545500,3,24.66287800,monthly,1
customer_0468_observation_04,customer_0468,62.56477100,86.46369000,2,26.54473100,monthly,1
customer_0468_observation_05,customer_0468,64.78683100,95.43073400,2,25.61432200,monthly,1
customer_0469_observation_00,customer_0469,70.86214700,74.41530800,4,17.00424700,monthly,1
customer_0469_observation_01,customer_0469,71.60676100,71.70860400,5,16.18653700,monthly,1
customer_0469_observation_02,customer_0469,71.60398700,73.82940600,5,17.91474700,monthly,1
customer_0469_observation_03,customer_0469,71.68891900,73.66982800,5,18.27070300,monthly,1
customer_0469_observation_04,customer_0469,72.45606100,73.97734400,5,17.44885300,monthly,1
customer_0469_observation_05,customer_0469,73.31342600,70.59956400,4,17.18642500,monthly,1
customer_0470_observation_00,customer_0470,63.34790400,102.70693200,3,17.88052700,annual,0
customer_0470_observation_01,customer_0470,61.94201200,104.98588800,3,14.92801200,annual,0
customer_0470_observation_02,customer_0470,61.76156500,103.93937800,3,16.21005100,annual,0
customer_0470_observation_03,customer_0470,64.03394300,104.62359700,4,19.72624500,annual,0
customer_0470_observation_04,customer_0470,62.13067500,105.30256400,4,18.70043500,annual,0
customer_0470_observation_05,customer_0470,64.70723300,98.66414700,2,15.71046900,annual,0
customer_0471_observation_00,customer_0471,22.72280600,61.73992300,1,18.07007200,monthly,0
customer_0471_observation_01,customer_0471,23.72903600,55.42446200,1,21.50538100,monthly,0
customer_0471_observation_02,customer_0471,23.67553100,61.59611200,1,19.53989800,monthly,0
customer_0471_observation_03,customer_0471,23.38083900,56.09036400,2,18.30583800,monthly,0
customer_0471_observation_04,customer_0471,25.55520200,59.86246800,2,18.87547400,monthly,0
customer_0471_observation_05,customer_0471,25.19725600,57.91641800,1,20.27908200,monthly,0
customer_0472_observation_00,customer_0472,55.08040700,89.56951900,2,22.82471100,monthly,1
customer_0472_observation_01,customer_0472,54.86943500,95.54157200,2,24.72153400,monthly,1
customer_0472_observation_02,customer_0472,55.25628400,95.19961400,3,24.02048300,monthly,1
customer_0472_observation_03,customer_0472,55.51156400,91.00670000,1,21.42100800,monthly,1
customer_0472_observation_04,customer_0472,57.23441100,88.66524100,2,22.75148300,monthly,1
customer_0472_observation_05,customer_0472,55.01479300,92.77526900,1,22.08665300,monthly,1
customer_0473_observation_00,customer_0473,3.33609900,77.16322300,4,18.71109100,monthly,0
customer_0473_observation_01,customer_0473,3.81028300,80.36290900,3,19.40391400,monthly,0
customer_0473_observation_02,customer_0473,4.36619800,80.52126600,3,19.13593900,monthly,0
customer_0473_observation_03,customer_0473,4.67892800,79.25476800,2,18.38828800,monthly,0
customer_0473_observation_04,customer_0473,5.77710200,79.73485400,3,17.42629400,monthly,0
customer_0473_observation_05,customer_0473,4.49151000,77.05177700,3,17.86375500,monthly,0
customer_0474_observation_00,customer_0474,72.64773600,81.37264800,2,14.88755600,annual,0
customer_0474_observation_01,customer_0474,71.30768800,80.83354600,2,15.91078400,annual,0
customer_0474_observation_02,customer_0474,72.78320500,84.75226900,3,17.46058700,annual,0
customer_0474_observation_03,customer_0474,72.91197400,85.74559800,2,17.01722500,annual,0
customer_0474_observation_04,customer_0474,74.26786500,80.46158300,2,14.73356500,annual,0
customer_0474_observation_05,customer_0474,73.13809500,84.55842500,2,16.24885100,annual,0
customer_0475_observation_00,customer_0475,66.20463500,74.50737700,2,14.43899600,monthly,1
customer_0475_observation_01,customer_0475,67.83712800,73.06225300,2,15.70841400,monthly,1
customer_0475_observation_02,customer_0475,67.42432100,73.92193900,1,14.76931900,monthly,1
customer_0475_observation_03,customer_0475,66.46561800,72.36675100,2,14.10322800,monthly,1
customer_0475_observation_04,customer_0475,68.57907500,73.01305400,2,16.25704800,monthly,0
customer_0475_observation_05,customer_0475,69.07087400,74.01796900,2,12.16327600,monthly,1
customer_0476_observation_00,customer_0476,10.70350100,103.71027000,1,24.89280800,annual,1
customer_0476_observation_01,customer_0476,10.76820000,101.11686600,2,22.39834400,annual,1
customer_0476_observation_02,customer_0476,10.45858500,100.41703200,2,24.15073600,annual,1
customer_0476_observation_03,customer_0476,12.08026200,101.42388800,3,23.48620800,annual,1
customer_0476_observation_04,customer_0476,12.06977400,103.74573000,2,24.96867600,annual,1
customer_0476_observation_05,customer_0476,11.72257400,102.39738100,1,23.68838000,annual,1
customer_0477_observation_00,customer_0477,49.59506100,63.51380900,2,17.60403000,annual,0
customer_0477_observation_01,customer_0477,50.66121400,63.75665200,1,18.74502700,annual,0
customer_0477_observation_02,customer_0477,49.38227600,65.65985300,1,19.64532200,annual,0
customer_0477_observation_03,customer_0477,49.82506900,64.28005900,2,18.88079400,annual,0
